frequency,dBHz
46760000.0,-152.65067013308487
46770000.0,-152.71018482686446
46780000.0,-154.87222517414145
46790000.0,-154.71356243097424
46800000.0,-154.87656505108396
46810000.0,-154.47596234314352
46820000.0,-153.65580534956612
46830000.0,-153.5862416544128
46840000.0,-153.80658755272202
46850000.0,-152.1521311731579
46860000.0,-152.6397719945101
46870000.0,-152.50269671111343
46880000.0,-153.4693645882522
46890000.0,-153.64048512525147
46900000.0,-152.48730250198798
46910000.0,-152.73774720813168
46920000.0,-151.29339676443442
46930000.0,-151.54991961684766
46940000.0,-152.02242861346306
46950000.0,-152.0474341712785
46960000.0,-153.66600234581531
46970000.0,-153.34096212160534
46980000.0,-152.21532822752442
46990000.0,-151.63212251834483
47000000.0,-152.1019753503853
47010000.0,-153.39840592943116
47020000.0,-152.07845859932482
47030000.0,-152.3907051984184
47040000.0,-153.50302514561582
47050000.0,-152.05470968379174
47060000.0,-152.55996666810157
47070000.0,-152.42622113522984
47080000.0,-151.74299607407778
47090000.0,-152.1439199762843
47100000.0,-153.1544441818012
47110000.0,-152.15330993431752
47120000.0,-153.6676224787992
47130000.0,-155.33117099245788
47140000.0,-152.03163384855546
47150000.0,-150.578567030737
47160000.0,-151.39546335833325
47170000.0,-151.75851998488997
47180000.0,-151.70253051161316
47190000.0,-152.6709174157372
47200000.0,-153.1211011083875
47210000.0,-151.67586217852613
47220000.0,-152.85767284494696
47230000.0,-153.08428703476505
47240000.0,-152.1130906016415
47250000.0,-153.06455148846544
47260000.0,-153.6852336010348
47270000.0,-153.4177312594568
47280000.0,-154.56058479699263
47290000.0,-154.32369441552405
47300000.0,-153.89043974920858
47310000.0,-153.71878417984172
47320000.0,-153.6541833364529
47330000.0,-153.38032935811924
47340000.0,-153.47766549330555
47350000.0,-154.0110092486712
47360000.0,-152.88436710090085
47370000.0,-151.60585598501282
47380000.0,-152.6129881027362
47390000.0,-153.78618818008223
47400000.0,-153.45676232772033
47410000.0,-152.07876054433893
47420000.0,-153.4592168402908
47430000.0,-153.48165879297193
47440000.0,-153.76299944218115
47450000.0,-153.40692018500053
47460000.0,-153.3311416872014
47470000.0,-152.517661280043
47480000.0,-150.88470951217556
47490000.0,-152.48626676545058
47500000.0,-153.45287165905555
47510000.0,-154.1083874457429
47520000.0,-154.42916290323677
47530000.0,-155.0655360062862
47540000.0,-152.97350804004776
47550000.0,-152.13206004891794
47560000.0,-152.9625781898903
47570000.0,-153.9960658625015
47580000.0,-153.98827692398163
47590000.0,-154.33091668022828
47600000.0,-152.5693826705284
47610000.0,-152.92016511856912
47620000.0,-152.83603280541374
47630000.0,-155.05612317913827
47640000.0,-156.06093954962282
47650000.0,-154.16959044315064
47660000.0,-153.57773682175764
47670000.0,-153.30246693253048
47680000.0,-154.1604654713211
47690000.0,-152.52926315377547
47700000.0,-151.3490395375798
47710000.0,-151.1219434332239
47720000.0,-152.7262522231791
47730000.0,-152.93618155587757
47740000.0,-151.61847617657577
47750000.0,-150.9445429962169
47760000.0,-151.5255175100872
47770000.0,-152.49268045881615
47780000.0,-153.08173249371598
47790000.0,-152.17180385262597
47800000.0,-153.5963678689077
47810000.0,-154.02613524246001
47820000.0,-154.75097857969905
47830000.0,-152.49873210140248
47840000.0,-152.6817626705937
47850000.0,-152.80693738686716
47860000.0,-152.14287538049066
47870000.0,-153.10721599241663
47880000.0,-153.88793904535913
47890000.0,-153.3378482191817
47900000.0,-153.74282397092915
47910000.0,-151.7047988042968
47920000.0,-152.31093991479045
47930000.0,-152.38535736501828
47940000.0,-152.90771797047253
47950000.0,-153.1386912537435
47960000.0,-153.09515371664452
47970000.0,-154.43418915853456
47980000.0,-154.4367581245643
47990000.0,-152.74357766469254
48000000.0,-151.8756890167448
48010000.0,-152.3315289175143
48020000.0,-151.8587100541002
48030000.0,-151.9095919182904
48040000.0,-151.98428639597842
48050000.0,-152.60585586463355
48060000.0,-154.86635698468257
48070000.0,-155.29213646636623
48080000.0,-153.9965836113711
48090000.0,-152.98556699802702
48100000.0,-153.63037104533535
48110000.0,-153.34341329292639
48120000.0,-152.74947712261422
48130000.0,-151.63279502277567
48140000.0,-151.62254930455714
48150000.0,-152.36231663352743
48160000.0,-153.77123694177425
48170000.0,-152.68954598987756
48180000.0,-152.8204363704389
48190000.0,-152.20601438612132
48200000.0,-151.71140640245437
48210000.0,-152.22449373444806
48220000.0,-152.64479265612047
48230000.0,-152.41487527237413
48240000.0,-153.44813436982807
48250000.0,-155.08847920685946
48260000.0,-154.7724927878512
48270000.0,-152.7903685822662
48280000.0,-153.2611686342545
48290000.0,-153.16243407778433
48300000.0,-153.00347560519435
48310000.0,-153.7273799963283
48320000.0,-154.09170537490115
48330000.0,-153.97621592688395
48340000.0,-153.4368748917443
48350000.0,-151.83773766475073
48360000.0,-150.84909794526112
48370000.0,-153.51255222863696
48380000.0,-154.5622696560369
48390000.0,-152.89725171001473
48400000.0,-152.56992219692935
48410000.0,-150.62755990135543
48420000.0,-150.553509549807
48430000.0,-152.4676501059573
48440000.0,-154.29013168435534
48450000.0,-154.88426820533928
48460000.0,-154.77432320440855
48470000.0,-154.87845762765556
48480000.0,-153.69230025455028
48490000.0,-154.13098713774133
48500000.0,-152.21927520378588
48510000.0,-151.94504154122535
48520000.0,-151.385993340007
48530000.0,-152.28451954018834
48540000.0,-152.76990216090348
48550000.0,-153.46750693549728
48560000.0,-153.40593804133698
48570000.0,-152.9261455376922
48580000.0,-152.8553166227693
48590000.0,-151.59757487285935
48600000.0,-152.96236004834353
48610000.0,-153.05903697256224
48620000.0,-153.10913995701742
48630000.0,-151.93086871068954
48640000.0,-152.28332261525324
48650000.0,-152.25500159828113
48660000.0,-152.9130904564585
48670000.0,-153.24358987955702
48680000.0,-153.90341335920414
48690000.0,-154.1086604215642
48700000.0,-152.33358885097348
48710000.0,-151.46434680918327
48720000.0,-152.16875527768246
48730000.0,-152.2664699638013
48740000.0,-150.97109700415442
48750000.0,-152.4176598555863
48760000.0,-153.9660672090068
48770000.0,-152.4080345141963
48780000.0,-153.11016589728388
48790000.0,-153.05728905947066
48800000.0,-152.89366465137232
48810000.0,-153.21226621786215
48820000.0,-151.62735687589083
48830000.0,-150.9584014444068
48840000.0,-152.4851432795589
48850000.0,-153.49092557891166
48860000.0,-153.55977250030583
48870000.0,-152.0655703653215
48880000.0,-153.18601477363475
48890000.0,-154.23099500617724
48900000.0,-156.29702796451238
48910000.0,-155.67368389687803
48920000.0,-155.79488630540516
48930000.0,-153.09009932031373
48940000.0,-151.98134518145497
48950000.0,-153.30052986662943
48960000.0,-153.75403244154865
48970000.0,-153.70426521430596
48980000.0,-153.43042742852057
48990000.0,-152.57487753119034
49000000.0,-152.2081918886059
49010000.0,-153.65478889758717
49020000.0,-152.44989405320007
49030000.0,-153.03723643288217
49040000.0,-153.59339772468923
49050000.0,-153.21812538178824
49060000.0,-152.0740702053883
49070000.0,-152.30835462612973
49080000.0,-152.6512022538261
49090000.0,-153.0894108789644
49100000.0,-153.07390551654092
49110000.0,-150.94434237307578
49120000.0,-152.05453729018856
49130000.0,-151.44906839339197
49140000.0,-150.85976812562842
49150000.0,-152.09763277473857
49160000.0,-152.7194224491891
49170000.0,-153.60168970443854
49180000.0,-154.68835821964302
49190000.0,-155.4166287248428
49200000.0,-154.1554930965246
49210000.0,-153.09944759154402
49220000.0,-153.48068601220365
49230000.0,-155.27383916747448
49240000.0,-155.65471426102587
49250000.0,-152.73098383433964
49260000.0,-152.66310095038352
49270000.0,-152.0069687193036
49280000.0,-153.03108282468006
49290000.0,-152.12968445677708
49300000.0,-152.08138304069712
49310000.0,-152.97758408971558
49320000.0,-151.67895399872282
49330000.0,-151.4766623980898
49340000.0,-152.70562313838082
49350000.0,-155.29041971982443
49360000.0,-152.74270461075793
49370000.0,-150.14989294971775
49380000.0,-150.9515616236143
49390000.0,-153.57431011333048
49400000.0,-154.56811640111744
49410000.0,-152.54027894962022
49420000.0,-153.39571134618527
49430000.0,-154.65010987896412
49440000.0,-155.0489242425083
49450000.0,-154.4238352199709
49460000.0,-155.37313807324233
49470000.0,-154.19691958617773
49480000.0,-152.0692284134459
49490000.0,-152.6635385729085
49500000.0,-154.61597192557352
49510000.0,-154.7354663035355
49520000.0,-153.34118228617194
49530000.0,-152.43835954561928
49540000.0,-152.07649714637066
49550000.0,-152.74155934898124
49560000.0,-151.53524076481065
49570000.0,-151.9917015127752
49580000.0,-152.17517838784102
49590000.0,-154.220783413371
49600000.0,-154.41113316640218
49610000.0,-154.03819883306477
49620000.0,-153.17418774231356
49630000.0,-153.2103544217426
49640000.0,-153.651761679614
49650000.0,-151.85446685858898
49660000.0,-153.6562718590319
49670000.0,-154.95933664638213
49680000.0,-153.85551188162893
49690000.0,-152.0411393973908
49700000.0,-151.70161121958745
49710000.0,-152.32463245584978
49720000.0,-153.52561966361284
49730000.0,-153.87476643414993
49740000.0,-154.890466213656
49750000.0,-155.05271903429153
49760000.0,-154.08297022404318
49770000.0,-153.83254211730858
49780000.0,-153.37381536168496
49790000.0,-152.7657520967821
49800000.0,-153.75702242072077
49810000.0,-154.1486397280416
49820000.0,-152.70374526091982
49830000.0,-151.68221766291697
49840000.0,-152.91105989040213
49850000.0,-154.12802225860935
49860000.0,-153.108098003135
49870000.0,-152.41839082389086
49880000.0,-154.7803249923332
49890000.0,-154.27552465822234
49900000.0,-153.73799282862348
49910000.0,-154.85338253730885
49920000.0,-153.3491319971967
49930000.0,-153.6039382237861
49940000.0,-153.8000653874787
49950000.0,-153.848438864584
49960000.0,-152.63288969040357
49970000.0,-151.68835099457647
49980000.0,-151.78483939237054
49990000.0,-154.38342894053977
50000000.0,-158.38427582155848
